Screen Name,Status ID,Text,Local Timestamp,Likes,Retweets,State
JohnnyBeachmont,2.630270699345224e+17,@mbtaGM Any idea when and if service is going to be up and running tomorrow? Or does that depend on the storm?,4:18 PM - 29 Oct 2012,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    
  
  
    
      
      Retweeted",MA
Alockett87,2.6302698375836058e+17,Fucking storm..,4:18 PM - 29 Oct 2012,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    
  
  
    
      
      Retweeted",MA
logansmith23,2.630269012522025e+17,I'm a little storm chaser in training... Braved the hurricane for the second time today. All of the trees are bent sideways now. #sandy,4:17 PM - 29 Oct 2012,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    
  
  
    
      
      Retweeted",MA
Claritybear,2.63026602722603e+17,During a Hurricane I think it is wise to keep the wine bottle right beside me so I can find it when the power goes out. #sandy,4:16 PM - 29 Oct 2012,"Like
    
      
    1
  
  
    
      
      
      Liked
    
      
    1","Retweet
    
      
    
  
  
    
      
      Retweeted",MA
timrgeorge,2.630264873792594e+17,"Cable and internet went out, still have power though. Sounds like a good excuse to do some drinking and watch Raiders!",4:16 PM - 29 Oct 2012,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    1
  
  
    
      
      Retweeted
    
      
    1",MA
CWMma,2.6302569524299776e+17,"Power is out, drinking whiskey. I think we need a map of the various alcohol tweets when the power goes out @ryanttb @tmcw @LeafletJS",4:13 PM - 29 Oct 2012,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    
  
  
    
      
      Retweeted",MA
PeterTurner,2.6302551683406237e+17,"Storm sale on eBooks via @melvillehouse: Every ebook is still half off on http://mhpbooks.com  today, for the storm battered.""",4:12 PM - 29 Oct 2012,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    
  
  
    
      
      Retweeted",MA
petshopguy77,2.6302540542917018e+17,"HAHAHA!!!!  “@jamismithcomic: On behalf of homosexuals everywhere, we'd like to apologize to the East Coast for causing this storm.”",4:11 PM - 29 Oct 2012,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    
  
  
    
      
      Retweeted",MA
Siete_Uno,2.6302457270464512e+17,Only bad thing about this storm is that there ain't shit to do....,4:08 PM - 29 Oct 2012,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    1
  
  
    
      
      Retweeted
    
      
    1",MA
JenniesSweetz,2.63024173960532e+17,"Mscheeew “@cindymaddimples: Mscheew, no b say dem get weight oo! ""@JenniesSweetz: Who goes jogging when there is a storm 'white people' smh",4:07 PM - 29 Oct 2012,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    
  
  
    
      
      Retweeted",MA
hdoutre,2.6302412708082077e+17,"@NoTeAwites no tranquilo, i might just go and drive around in this storm",4:06 PM - 29 Oct 2012,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    
  
  
    
      
      Retweeted",MA
yatown_news,2.630239196053504e+17,"More than 110000 without power as Hurricane Sandy whips state -Boston.com http://yatown.com/news/Grove-Hall,Boston,MA/More-than-110000-without-power-as-Hurricane-Sandy-whips-state?pb=Boston.com&lo=Grove-Hall%2CBoston%2CMA&sn=By+Melissa+Werthmann%2C%26mdash%3BPeter+Schworm%2C+John+R.+Ellement+and+Martin+Finucane%2C+Globe+Correspondent+and+Globe+Staff.+More+than+110%2C000+electric+customers+lost+power+today+as+Massachuset.&vi=y&ti=More+than+110000+without+power+as+Hurricane+Sandy+whips+state&xu=http%3A%2F%2Fwww.boston.com%2Fmetrodesk%2F2012%2F10%2F29%2Fouter-edges-hurricane-sandy-are-bringing-high-winds-and-rains-today-but-worse-still-come%2FQ9xxjXy0lsXcVzUKT49CkJ%2Fstory.html&im=http%3A%2F%2Fwww.wbur.org%2Ffiles%2F2012%2F10%2F1029_revere-beach1-620x412.jpg&src=tw … #GroveHall #Boston #MA",4:06 PM - 29 Oct 2012,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    
  
  
    
      
      Retweeted",MA
BOS311,2.6302324724167066e+17,Opened report via iPhone at 14 Hodgdon Ter http://j.mp/St5xvx . No power.,4:03 PM - 29 Oct 2012,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    1
  
  
    
      
      Retweeted
    
      
    1",MA
MrPinkRC,2.6302306027635507e+17,Was held hostage by the store manager until now because they thought the power would come back,4:02 PM - 29 Oct 2012,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    
  
  
    
      
      Retweeted",MA
JakeAmirault,2.630229790788157e+17,"Sucks not having power... Oh wait, I DO have power! Maybe I'll watch a couple movies with all the lights turned on just to showoff",4:02 PM - 29 Oct 2012,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    1
  
  
    
      
      Retweeted
    
      
    1",MA
jen_goldstein,2.63022890872619e+17,Spending this #hurricane day w #pauladean. Hopefully wont lose power! I love Paula dean!!!,4:01 PM - 29 Oct 2012,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    
  
  
    
      
      Retweeted",MA
kyletcranston,2.6302289069225984e+17,@joelpatt and we just lost power. You guys okay?,4:01 PM - 29 Oct 2012,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    
  
  
    
      
      Retweeted",MA
miajoyce3,2.6302266968181555e+17,@kvsskate2198 @pass_the_chili ikk I haven't lost power yet,4:01 PM - 29 Oct 2012,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    
  
  
    
      
      Retweeted",MA
JenniesSweetz,2.6302265633972224e+17,Who goes jogging when there is a storm 'white people' smh,4:01 PM - 29 Oct 2012,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    
  
  
    
      
      Retweeted",MA
KenDoucette,2.630225580378112e+17,"Looking at the positive side of things, if the power goes off... I will not have to listen to political ads.",4:00 PM - 29 Oct 2012,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    1
  
  
    
      
      Retweeted
    
      
    1",MA
k_a_power,2.6302253269162803e+17,@PeachesPatel me. too.,4:00 PM - 29 Oct 2012,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    
  
  
    
      
      Retweeted",MA
icunurseceleste,2.6302239567212544e+17,"Greetings from Boston. #Sandy House is shaking, trees down, but we still have power! pic.twitter.com/IuuWpJfP",4:00 PM - 29 Oct 2012,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    
  
  
    
      
      Retweeted",MA
Sarah_Seegraber,2.6302225989410816e+17,I'm tempted to watch ghost shows but I'll most likely piss my pants if the power goes out #decisions,3:59 PM - 29 Oct 2012,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    
  
  
    
      
      Retweeted",MA
niiiiicolaaa,2.630222493789757e+17,Still got my power,3:59 PM - 29 Oct 2012,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    1
  
  
    
      
      Retweeted
    
      
    1",MA
topsoftrees,2.6302221225519517e+17,Paranoid power outage is imminent; eating dinner soooo early. #sandy,3:59 PM - 29 Oct 2012,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    
  
  
    
      
      Retweeted",MA
BobDeech,2.630221476251689e+17,There goes the power...,3:59 PM - 29 Oct 2012,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    
  
  
    
      
      Retweeted",MA
BJONX3,2.63022132022358e+17,"Hope the power don't go out at my house, my mother is already mad at me that I didn't get D battery's the other day",3:58 PM - 29 Oct 2012,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    
  
  
    
      
      Retweeted",MA
KellanGrady31,2.6302199072883507e+17,@mattkarpowicz0 lost power?,3:58 PM - 29 Oct 2012,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    
  
  
    
      
      Retweeted",MA
guthrieandres,2.6302185632238387e+17,Made chicken soup. Still have power. Lots of trees falling.,3:57 PM - 29 Oct 2012,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    
  
  
    
      
      Retweeted",MA
nanazlyn,2.6302159581833216e+17,"@marybethcraig I'm sure Erik is super glad he got that generator so you can watch housewives..haha.  Also, haven't lost power as of now",3:56 PM - 29 Oct 2012,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    
  
  
    
      
      Retweeted",MA
JetroCaldeira,2.630214316742533e+17,"@c_sheppard4 ""I put these toys here because if the storm breaks our house my favorite toys will be safe."" - Caleb pic.twitter.com/5Kgn0Elu",3:56 PM - 29 Oct 2012,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    1
  
  
    
      
      Retweeted
    
      
    1",MA
miajoyce3,2.6302131808412058e+17,STILL haven't lost power #luckygurl,3:55 PM - 29 Oct 2012,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    
  
  
    
      
      Retweeted",MA
C4R071N3_5M1TH,2.630212845590446e+17,"I need to start turning my phone off to conserve e power more often. 28 unread messages. Chase you down until you love me, papa paparazzi.",3:55 PM - 29 Oct 2012,"Like
    
      
    1
  
  
    
      
      
      Liked
    
      
    1","Retweet
    
      
    
  
  
    
      
      Retweeted",MA
pyyhkala,2.63021187112788e+17,Storm a bit less intense than an hour ago glad I have Apple Care Plus http://boo.fm/b1031473  via @audioboo #bosandy #masandy #sandy,3:55 PM - 29 Oct 2012,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    
  
  
    
      
      Retweeted",MA
MaryEHurley,2.63020882849579e+17,@NotifyBoston shawmut station area has lost power too.,3:53 PM - 29 Oct 2012,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    
  
  
    
      
      Retweeted",MA
TempleBar02138,2.6302039058507776e+17,"If your power goes out, just come by and visit us @TempleBar02138 and help us come up with a hurricane #sandy #cocktail",3:52 PM - 29 Oct 2012,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    1
  
  
    
      
      Retweeted
    
      
    1",MA
kmarkella,2.6302012469977907e+17,Venturing out in the storm #Sandy #Southiepic.twitter.com/wmPO9Sl,3:50 PM - 29 Oct 2012,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    
  
  
    
      
      Retweeted",MA
brndout35,2.630199465592955e+17,"I'm at Baptiste Power Yoga Cambridge Studio (Cambridge, MA) http://4sq.com/Rjonlh",3:50 PM - 29 Oct 2012,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    
  
  
    
      
      Retweeted",MA
laurenashley_c,2.630197114895319e+17,@Ohheyyitsalana telling the power lines to stay strong weirdo?,3:49 PM - 29 Oct 2012,"Like
    
      
    1
  
  
    
      
      
      Liked
    
      
    1","Retweet
    
      
    
  
  
    
      
      Retweeted",MA
langlois_n,2.6301894959838003e+17,Time to brave the storm #stormchasers #hurricanesandy,3:46 PM - 29 Oct 2012,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    
  
  
    
      
      Retweeted",MA
jaredcollinson,2.630186263979172e+17,This storm aint shit #notscared,3:45 PM - 29 Oct 2012,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    
  
  
    
      
      Retweeted",MA
DemocraShe,2.630184998347858e+17,"We're hunkered down for the storm. All good. 
@num1_fan @mowpolitics913 @thekonfident1 @davidjwhite858 @eclark1st @groovesdc @divinity254",3:44 PM - 29 Oct 2012,"Like
    
      
    1
  
  
    
      
      
      Liked
    
      
    1","Retweet
    
      
    
  
  
    
      
      Retweeted",MA
TrueStoryy520,2.6301836317597696e+17,“@bbrown_xo: And there goes my power”same,3:43 PM - 29 Oct 2012,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    
  
  
    
      
      Retweeted",MA
pleone3,2.6301835307189453e+17,@fox25news  we have no power in lynn...what am I going to do without you guys:(,3:43 PM - 29 Oct 2012,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    
  
  
    
      
      Retweeted",MA
Toby_Metcalf,2.6301722904875418e+17,Barometer says storm's a coming #Natick #Sandy #weatherpic.twitter.com/zc2Hm0MR,3:39 PM - 29 Oct 2012,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    
  
  
    
      
      Retweeted",MA
christinekm,2.630169458703196e+17,Riding out the storm in Boston... Cozying up with Bottle Shock! #wine #nerd #winemovies #Boston,3:38 PM - 29 Oct 2012,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    
  
  
    
      
      Retweeted",MA
anaroeschley,2.630161181118546e+17,RT @drewmagary: You know who warned us about this storm coming? CATWOMAN.,3:35 PM - 29 Oct 2012,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    
  
  
    
      
      Retweeted",MA
Ron_Nirenberg,1.0832286253931232e+18,"“We heard from a number of very qualified residents of our city, people who have stepped up to serve, & we have whittled it down to three finalists, a diverse set of finalists who I think represent the city & this district very well.”
via @ExpressNewshttps://www.expressnews.com/news/local/politics/article/San-Antonio-City-Council-narrows-field-of-13-13522448.php?t=e4e1443ce4 …",12:06 AM - 10 Jan 2019,"Like
    
      
    1
  
  
    
      
      
      Liked
    
      
    1","Retweet
    
      
    
  
  
    
      
      Retweeted",MA
Gtzfinezt,2.6301566916613325e+17,Who else is bored during this storm,3:33 PM - 29 Oct 2012,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    
  
  
    
      
      Retweeted",MA
christinagiunta,2.6301527080791245e+17,These kids have been blackout since Thursday,3:31 PM - 29 Oct 2012,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    
  
  
    
      
      Retweeted",MA
Steve_Halligan,2.6301500624800563e+17,Hope all the people on the road getting the drugs they promised themselves they wouldn't run out of during the storm make it back safely,3:30 PM - 29 Oct 2012,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    
  
  
    
      
      Retweeted",MA
RamsayJalal,2.6301493098119987e+17,"Over 765,000 customers are WITHOUT POWER in 7 states due to #Sandy (NY, NJ, MA, PA, CT, DE, MD, RI, NH, ME, & Washington, DC)” @proudweeker",3:30 PM - 29 Oct 2012,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    1
  
  
    
      
      Retweeted
    
      
    1",MA
CaitMacauley,2.6301480060545437e+17,Just storm chasing per usual,3:29 PM - 29 Oct 2012,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    
  
  
    
      
      Retweeted",MA
CattMoole,2.6301469063920435e+17,I don't think @herbtard quite understands power outages. His lighter works tho...#BOSandy @63Brentwood,3:29 PM - 29 Oct 2012,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    1
  
  
    
      
      Retweeted
    
      
    1",MA
shaamywhammy,2.6301452776597917e+17,This storm is only until late Wednesday.,3:28 PM - 29 Oct 2012,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    
  
  
    
      
      Retweeted",MA
wmguyster,2.630145101079511e+17,"120,000 without power in Mass...  Worst to come in 4-5 hours... (@ Frankenstorm Apocalypse 2012 - Hurricane Sandy) http://4sq.com/RsolJK",3:28 PM - 29 Oct 2012,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    
  
  
    
      
      Retweeted",MA
adamjharmon,2.630145053893796e+17,@mxk07 we still have power in needham...hurricane ( #rupaulsdragrace  watching) party!?!?,3:28 PM - 29 Oct 2012,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    
  
  
    
      
      Retweeted",MA
JayReed96,2.6301426182612582e+17,I wouldnt mind sacrificing my power for another day of no school lol,3:27 PM - 29 Oct 2012,"Like
    
      
    1
  
  
    
      
      
      Liked
    
      
    1","Retweet
    
      
    
  
  
    
      
      Retweeted",MA
cselland,2.630138370480169e+17,Subs in the storm (@ Ma Magoo's) http://4sq.com/Sp9cvf,3:25 PM - 29 Oct 2012,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    
  
  
    
      
      Retweeted",MA
alwboston,2.630137879410852e+17,Contemplating braving so storm to go to store.,3:25 PM - 29 Oct 2012,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    
  
  
    
      
      Retweeted",MA
_SamanthaJames,2.630137060221501e+17,"Power surge! ""How did the power surge just crack my phone screen?!?"" @lindseymarini9 @Nat_Buckner",3:25 PM - 29 Oct 2012,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    
  
  
    
      
      Retweeted",MA
BOS311,2.630129685083177e+17,Opened report via iPhone at 75 Glencliff Rd http://j.mp/St1jEj . Downed tree on power transponder on pole is sparking power out on street.,3:22 PM - 29 Oct 2012,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    
  
  
    
      
      Retweeted",MA
KenDoucette,2.6301290446128333e+17,"Folks, there are dozens of trees and power lines down across the city. Stay indoors. Prepare for loss of electricity.",3:22 PM - 29 Oct 2012,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    
  
  
    
      
      Retweeted",MA
sammannthhax,2.6301276546204058e+17,Out in the storm @Felicia_Aiello #Paul & @Brogers888 needs to hurry up,3:21 PM - 29 Oct 2012,"Like
    
      
    1
  
  
    
      
      
      Liked
    
      
    1","Retweet
    
      
    1
  
  
    
      
      Retweeted
    
      
    1",MA
Morrissey617,2.630124286762066e+17,My house is dry and with power.. this is probably the only time I'd rather be in Billerica than at school,3:20 PM - 29 Oct 2012,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    
  
  
    
      
      Retweeted",MA
lexfangirls,2.6301216793310822e+17,My power just went out while I was watching HOA great.,3:19 PM - 29 Oct 2012,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    
  
  
    
      
      Retweeted",MA
barrygagne,2.630119989152604e+17,And power is back on in Watertown. PHEW! #Sandy,3:18 PM - 29 Oct 2012,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    
  
  
    
      
      Retweeted",MA
DanGabriel13,2.630119754942423e+17,@ADillPicklez did Ur power go out?,3:18 PM - 29 Oct 2012,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    
  
  
    
      
      Retweeted",MA
oxygen,1.0812428917569782e+18,"Something doesn't seem right about the death of college student Dakota James. Join #TheHuntForJustice when #SmileyFaceKillers begins, Saturday, January 19 at 7/6c on #Oxygen.pic.twitter.com/L4DFwOFZJO",12:36 PM - 4 Jan 2019,"Like
    
      
    26
  
  
    
      
      
      Liked
    
      
    26","Retweet
    
      
    8
  
  
    
      
      Retweeted
    
      
    8",MA
barrygagne,2.630119331946824e+17,And power is gone in Watertown #Sandy,3:18 PM - 29 Oct 2012,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    
  
  
    
      
      Retweeted",MA
RyoGokita,2.630117582209065e+17,Flood. #sandy #storm #hurricane @ 1 Watermill Place http://instagr.am/p/RYRtDHoxrc/,3:17 PM - 29 Oct 2012,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    
  
  
    
      
      Retweeted",MA
jcooney4,2.630112867937362e+17,Lost power!  #curseyousandy,3:15 PM - 29 Oct 2012,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    
  
  
    
      
      Retweeted",MA
sscolaro45,2.630112058520494e+17,Ya boys on that power flow,3:15 PM - 29 Oct 2012,"Like
    
      
    1
  
  
    
      
      
      Liked
    
      
    1","Retweet
    
      
    
  
  
    
      
      Retweeted",MA
ericagolbranson,2.630109403400356e+17,The power would finally go out as I'm in the middle of watching Dexter!,3:14 PM - 29 Oct 2012,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    
  
  
    
      
      Retweeted",MA
Topgun2489,2.6301088694235136e+17,@montclairprince yes there no electricity that's runs to your toilet #read,3:14 PM - 29 Oct 2012,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    
  
  
    
      
      Retweeted",MA
AprillBrandon,2.630105734055485e+17,"Lost power for only two hours. At my next meter reading, some worker from #NSTAR is getting frenched and a free boobie honk #sandy",3:13 PM - 29 Oct 2012,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    
  
  
    
      
      Retweeted",MA
rashelleleah,2.6301049258129818e+17,Haven't had power sense 1 #sleepingallday,3:12 PM - 29 Oct 2012,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    
  
  
    
      
      Retweeted",MA
Kingyera_,2.6301034072651366e+17,These Niggas must of not payed the eletrical bill & just say sandy took my power fuck lml .,3:12 PM - 29 Oct 2012,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    
  
  
    
      
      Retweeted",MA
ariellekarajxo,2.6301016905785344e+17,if I lose power I'm gonna be pissed,3:11 PM - 29 Oct 2012,"Like
    
      
    1
  
  
    
      
      
      Liked
    
      
    1","Retweet
    
      
    
  
  
    
      
      Retweeted",MA
Rosedukes,2.63009408366293e+17,I don't give a shit about my power going on and off I'm just pissed I have to reset my cable boxes,3:08 PM - 29 Oct 2012,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    
  
  
    
      
      Retweeted",MA
Samantha_Lewis9,2.63008759176106e+17,Yeah dad good looks on making dinner now before this storm takes our power,3:05 PM - 29 Oct 2012,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    
  
  
    
      
      Retweeted",MA
SarahTNguyen_,2.630087382003876e+17,@thuyyterr my power went out like a half hour ago -___-.....,3:05 PM - 29 Oct 2012,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    
  
  
    
      
      Retweeted",MA
Alec_Gust,2.630086935352648e+17,Still have power #knockonwood,3:05 PM - 29 Oct 2012,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    
  
  
    
      
      Retweeted",MA
gingaproblemz,2.6300837329176986e+17,If my power goes out there's gonna be some problems #powerup,3:04 PM - 29 Oct 2012,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    
  
  
    
      
      Retweeted",MA
jessanthony11,2.630080230883328e+17,@amandaamariee7 you still have power? Lol ill be over tonight,3:02 PM - 29 Oct 2012,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    
  
  
    
      
      Retweeted",MA
ali_larrabee,2.63007296353878e+17,I still have power sucks for all you fools,3:00 PM - 29 Oct 2012,"Like
    
      
    1
  
  
    
      
      
      Liked
    
      
    1","Retweet
    
      
    
  
  
    
      
      Retweeted",MA
shaamywhammy,2.6300715201949286e+17,"My grandma serious about this storm , she's packing food in a bag lmao.",2:59 PM - 29 Oct 2012,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    
  
  
    
      
      Retweeted",MA
Julie_santiano,2.6300709562288128e+17,@dbarressi lmao I wish I wasn't petrified every second that I'm going to loose my power!,2:59 PM - 29 Oct 2012,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    
  
  
    
      
      Retweeted",MA
_cassidymae,2.630069221926011e+17,Bout to chef up my fridge in case I lose power,2:58 PM - 29 Oct 2012,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    
  
  
    
      
      Retweeted",MA
Anomali,1.0830774037803377e+18,"Anomali has been nominated for three categories in the Cybersecurity Excellence Awards! Please vote for us here:
Vote Anomali: https://cybersecurity-excellence-awards.com/candidates/anomali-3 …
Vote ThreatStream: https://cybersecurity-excellence-awards.com/candidates/threatstream-2 …
Vote Sara Moore: https://cybersecurity-excellence-awards.com/candidates/sara-moore …
#CybersecurityExcellenceAwardspic.twitter.com/5OUcC1wGCX",2:05 PM - 9 Jan 2019,"Like
    
      
    8
  
  
    
      
      
      Liked
    
      
    8","Retweet
    
      
    1
  
  
    
      
      Retweeted
    
      
    1",MA
Julie_santiano,2.630066819764101e+17,@MTVBananas just lost my power for a little while there! #jealous,2:57 PM - 29 Oct 2012,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    
  
  
    
      
      Retweeted",MA
AliPowell21,2.630066167717847e+17,@SandyHuggins1 taking advantage of the power till it goes out!!!,2:57 PM - 29 Oct 2012,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    
  
  
    
      
      Retweeted",MA
kpeckz,2.630066111933604e+17,Blasting the heat for a couple mins so when the power goes out I'll be toasty warm :),2:57 PM - 29 Oct 2012,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    
  
  
    
      
      Retweeted",MA
BOS311,2.6300659923120128e+17,"Opened report via iPhone at 50 Tremont St, Charlestown http://j.mp/SsYAuh . Power lines in roadway.",2:57 PM - 29 Oct 2012,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    
  
  
    
      
      Retweeted",MA
JAH72590,2.6300656277429453e+17,Storm chasing with @_awebster @Saraponi,2:57 PM - 29 Oct 2012,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    
  
  
    
      
      Retweeted",MA
_alinamarisol,2.630064665737544e+17,We have no flash lights for later when the power goes out..,2:56 PM - 29 Oct 2012,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    
  
  
    
      
      Retweeted",MA
BOS311,2.630064433247068e+17,"Opened report via SMS at Willow St, West Roxbury http://j.mp/SsYvXC . Blown transformer and power out.",2:56 PM - 29 Oct 2012,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    1
  
  
    
      
      Retweeted
    
      
    1",MA
meeka87,2.6300643098927517e+17,"They finally let us out of work at 3, now I can finally enjoy the storm in PJs! http://4sq.com/Q2t4oA",2:56 PM - 29 Oct 2012,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    
  
  
    
      
      Retweeted",MA
LouieTheXIVth,2.6300621868619366e+17,Just lost power wtf gonna call gibbons electric,2:55 PM - 29 Oct 2012,"Like
    
      
    1
  
  
    
      
      
      Liked
    
      
    1","Retweet
    
      
    
  
  
    
      
      Retweeted",MA
_dwalks,2.6300608410354077e+17,My power just went out then turned on 5 seconds later. This hurricane is testing me,2:55 PM - 29 Oct 2012,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    1
  
  
    
      
      Retweeted
    
      
    1",MA
AaronFatato,2.6300592927082086e+17,This is what Chico thinks of the storm @ Chicos Republic http://instagr.am/p/RYPFa9sqL4/,2:54 PM - 29 Oct 2012,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    
  
  
    
      
      Retweeted",MA
ThisMansJourney,2.6300558951541965e+17,"High winds and flickering power. Here she comes.
#Sandy",2:53 PM - 29 Oct 2012,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    
  
  
    
      
      Retweeted",MA
jessanthony11,2.630055843102884e+17,Officially lost power.. Fuck,2:53 PM - 29 Oct 2012,"Like
    
      
    2
  
  
    
      
      
      Liked
    
      
    2","Retweet
    
      
    
  
  
    
      
      Retweeted",MA
NikesGoSwoosh,2.630054311301202e+17,There's no power -.- how am I going to charge my phone,2:52 PM - 29 Oct 2012,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    1
  
  
    
      
      Retweeted
    
      
    1",MA
dicknavis,2.630053286926295e+17,"Wow “@GMA: Stunning #Sandy photo of a trampoline caught in Milford, CT power lines (via 
@courtmcmanus). pic.twitter.com/nPtPN356”",2:52 PM - 29 Oct 2012,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    
  
  
    
      
      Retweeted",MA
justin_evans,2.63004999339094e+17,Charging my laptop so that if we lose power i have some way of charging my phone #2012 #sandy,2:50 PM - 29 Oct 2012,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    
  
  
    
      
      Retweeted",MA
