Screen Name,Status ID,Text,Local Timestamp,Likes,Retweets,State
KweenB_14,8.660789331034522e+16,"""in brightest day in blackest nite no evil shall escape my site let those who worship evils mite beware my power green lanturns light!"" #nw",8:31 PM - 30 Jun 2011,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    
  
  
    
      
      Retweeted",VT
Brado714,8.630317446135808e+16,#ialwayswantedtobea power ranger #blueone,12:20 AM - 30 Jun 2011,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    
  
  
    
      
      Retweeted",VT
Vanguard_Group,1.0826531512310129e+18,Make the most of your earnings,10:00 AM - 8 Jan 2019,"Like
    
      
    11
  
  
    
      
      
      Liked
    
      
    11","Retweet
    
      
    2
  
  
    
      
      Retweeted
    
      
    2",VT
eventcrazy_in,8.522850643019366e+16,"Antique Power Steam Show: Jul 08, 2011 - Jul 10, 2011 Crown Point, IN 46308 http://dlvr.it/XyL6l #EventCrazyIN #CrownPointIN",1:10 AM - 27 Jun 2011,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    
  
  
    
      
      Retweeted",VT
Allyjandro_,8.331165976612454e+16,@vick4r0r4 but then it started to storm so I came inside.,6:13 PM - 21 Jun 2011,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    
  
  
    
      
      Retweeted",VT
cum2thedarkside,8.285317717046067e+16,Angry storm clouds are angry.... http://twitpic.com/5ed9rh,11:51 AM - 20 Jun 2011,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    
  
  
    
      
      Retweeted",VT
MiddleHills,8.22204485065769e+16,Storm is brewing. #weather #travel http://campl.us/bFEe,5:57 PM - 18 Jun 2011,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    
  
  
    
      
      Retweeted",VT
KyleSadler,8.07663894382674e+16,"I have never been so scared while working out. This guy just screamed as loud as he could, power walked to the the treadmill and is intense!",5:39 PM - 14 Jun 2011,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    
  
  
    
      
      Retweeted",VT
FlawlessLawlyes,8.003259090352128e+16,whose the judge? whoever wants power over others,5:03 PM - 12 Jun 2011,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    
  
  
    
      
      Retweeted",VT
eventcrazy_in,7.980355267081011e+16,"Antique Power Association Tractor Drive and Show: Jun 24, 2011 - Jun 26, 2011 Rockville,... http://dlvr.it/W0Gw3 #EventCrazyIN #RockvilleIN",1:53 AM - 12 Jun 2011,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    
  
  
    
      
      Retweeted",VT
Kyle_Mundell,7.944632737687142e+16,Feel da power!!!,2:14 AM - 11 Jun 2011,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    
  
  
    
      
      Retweeted",VT
eventcrazy_in,7.724291254662349e+16,"Fulton County Historical Power Show: Jun 17, 2011 - Jun 19, 2011 Rochester, IN 46975 http://dlvr.it/V6pSH #EventCrazyIN #RochesterIN",12:18 AM - 5 Jun 2011,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    
  
  
    
      
      Retweeted",VT
msangiemonroe_,7.714054779764736e+16,#Lifetime flow til this storm passover,5:31 PM - 4 Jun 2011,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    
  
  
    
      
      Retweeted",VT
